date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:59	4909/4909	---M--	200	added ('OK')	image/svg+xml	etag:%22132d-5d76f07ef6f36%22	https://themesbrand.com/velzon/html/material/assets/images/svg/bell.svg	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/assets/images/svg/bell.svg	(from https://themesbrand.com/velzon/html/material/)
13:10:59	237497/237497	---M-Z	200	added ('OK')	text/html	etag:%2239fb9-5daa13ea49c10-gzip%22	https://themesbrand.com/velzon/html/material/apps-chat.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-chat.html	(from https://themesbrand.com/velzon/html/material/)
13:10:59	460477/460477	---M-Z	200	added ('OK')	text/html	etag:%22706bd-5daa13ea74b90-gzip%22	https://themesbrand.com/velzon/html/material/pages-profile.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/pages-profile.html	(from https://themesbrand.com/velzon/html/material/)
13:11:02	284051/284051	---M-Z	200	added ('OK')	text/html	etag:%2245593-5daa13ea5a5b0-gzip%22	https://themesbrand.com/velzon/html/material/apps-tasks-kanban.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-tasks-kanban.html	(from https://themesbrand.com/velzon/html/material/)
13:11:03	6309/6309	---M-Z	200	added ('OK')	text/html	etag:%2218a5-5d76f07f2f98a-gzip%22	https://themesbrand.com/velzon/html/material/auth-lockscreen-basic.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/auth-lockscreen-basic.html	(from https://themesbrand.com/velzon/html/material/)
13:11:04	214646/214646	---M-Z	200	added ('OK')	text/html	etag:%2234676-5daa13ea73bf0-gzip%22	https://themesbrand.com/velzon/html/material/pages-profile-settings.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/pages-profile-settings.html	(from https://themesbrand.com/velzon/html/material/)
13:11:04	5511/5511	---M-Z	200	added ('OK')	text/html	etag:%221587-5d76f07f2f98a-gzip%22	https://themesbrand.com/velzon/html/material/auth-logout-basic.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/auth-logout-basic.html	(from https://themesbrand.com/velzon/html/material/)
13:11:05	202357/202357	---M-Z	200	added ('OK')	text/html	etag:%2231675-5daa13ea61310-gzip%22	https://themesbrand.com/velzon/html/material/dashboard-analytics.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/dashboard-analytics.html	(from https://themesbrand.com/velzon/html/material/)
13:11:05	184915/184915	---M-Z	200	added ('OK')	text/html	etag:%222d253-5daa13ea72c50-gzip%22	https://themesbrand.com/velzon/html/material/pages-faqs.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/pages-faqs.html	(from https://themesbrand.com/velzon/html/material/)
13:11:06	220696/220696	---M-Z	200	added ('OK')	text/html	etag:%2235e18-5daa13ea61310-gzip%22	https://themesbrand.com/velzon/html/material/dashboard-crm.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/dashboard-crm.html	(from https://themesbrand.com/velzon/html/material/)
13:11:06	262720/262720	---M-Z	200	added ('OK')	text/html	etag:%2240240-5daa13ea622b0-gzip%22	https://themesbrand.com/velzon/html/material/dashboard-crypto.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/dashboard-crypto.html	(from https://themesbrand.com/velzon/html/material/)
13:11:07	180455/180455	---M-Z	200	added ('OK')	text/html	etag:%222c0e7-5daa13ea48c70-gzip%22	https://themesbrand.com/velzon/html/material/apps-calendar.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-calendar.html	(from https://themesbrand.com/velzon/html/material/)
13:11:07	261382/261382	---M-Z	200	added ('OK')	text/html	etag:%223fd06-5daa13ea622b0-gzip%22	https://themesbrand.com/velzon/html/material/dashboard-projects.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/dashboard-projects.html	(from https://themesbrand.com/velzon/html/material/)
13:11:09	195435/195435	---M-Z	200	added ('OK')	text/html	etag:%222fb6b-5daa13ea4f9d0-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-products.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-products.html	(from https://themesbrand.com/velzon/html/material/)
13:11:09	185009/185009	---M-Z	200	added ('OK')	text/html	etag:%222d2b1-5daa13ea4bb50-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-add-product.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-add-product.html	(from https://themesbrand.com/velzon/html/material/)
13:11:09	229859/229859	---M-Z	200	added ('OK')	text/html	etag:%22381e3-5daa13ea547f0-gzip%22	https://themesbrand.com/velzon/html/material/apps-mailbox.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-mailbox.html	(from https://themesbrand.com/velzon/html/material/)
13:11:10	236645/236645	---M-Z	200	added ('OK')	text/html	etag:%2239c65-5daa13ea4caf0-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-orders.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-orders.html	(from https://themesbrand.com/velzon/html/material/)
13:11:10	194333/194333	---M-Z	200	added ('OK')	text/html	etag:%222f71d-5daa13ea4caf0-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-order-details.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-order-details.html	(from https://themesbrand.com/velzon/html/material/)
13:11:11	178786/178786	---M-Z	200	added ('OK')	text/html	etag:%222ba62-5daa13ea4bb50-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-cart.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-cart.html	(from https://themesbrand.com/velzon/html/material/)
13:11:12	217163/217163	---M-Z	200	added ('OK')	text/html	etag:%223504b-5daa13ea4caf0-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-customers.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-customers.html	(from https://themesbrand.com/velzon/html/material/)
13:11:12	202962/202962	---M-Z	200	added ('OK')	text/html	etag:%22318d2-5daa13ea4f9d0-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-sellers.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-sellers.html	(from https://themesbrand.com/velzon/html/material/)
13:11:12	268247/268247	---M-Z	200	added ('OK')	text/html	etag:%22417d7-5daa13ea55790-gzip%22	https://themesbrand.com/velzon/html/material/apps-projects-list.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-projects-list.html	(from https://themesbrand.com/velzon/html/material/)
13:11:12	190834/190834	---M-Z	200	added ('OK')	text/html	etag:%222e972-5daa13ea4f9d0-gzip%22	https://themesbrand.com/velzon/html/material/apps-ecommerce-seller-details.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-ecommerce-seller-details.html	(from https://themesbrand.com/velzon/html/material/)
13:11:14	188432/188432	---M-Z	200	added ('OK')	text/html	etag:%222e010-5daa13ea547f0-gzip%22	https://themesbrand.com/velzon/html/material/apps-projects-create.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-projects-create.html	(from https://themesbrand.com/velzon/html/material/)
13:11:14	330831/330831	---M-Z	200	added ('OK')	text/html	etag:%2250c4f-5daa13ea5a5b0-gzip%22	https://themesbrand.com/velzon/html/material/apps-projects-overview.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-projects-overview.html	(from https://themesbrand.com/velzon/html/material/)
13:11:14	244109/244109	---M-Z	200	added ('OK')	text/html	etag:%223b98d-5daa13ea5b550-gzip%22	https://themesbrand.com/velzon/html/material/apps-tasks-list-view.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-tasks-list-view.html	(from https://themesbrand.com/velzon/html/material/)
13:11:15	233166/233166	---M-Z	200	added ('OK')	text/html	etag:%2238ece-5daa13ea49c10-gzip%22	https://themesbrand.com/velzon/html/material/apps-crm-contacts.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crm-contacts.html	(from https://themesbrand.com/velzon/html/material/)
13:11:16	245217/245217	---M-Z	200	added ('OK')	text/html	etag:%223bde1-5daa13ea49c10-gzip%22	https://themesbrand.com/velzon/html/material/apps-crm-companies.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crm-companies.html	(from https://themesbrand.com/velzon/html/material/)
13:11:17	306214/306214	---M-Z	200	added ('OK')	text/html	etag:%224ac26-5daa13ea4abb0-gzip%22	https://themesbrand.com/velzon/html/material/apps-crm-deals.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crm-deals.html	(from https://themesbrand.com/velzon/html/material/)
13:11:18	230408/230408	---M-Z	200	added ('OK')	text/html	etag:%2238408-5daa13ea5a5b0-gzip%22	https://themesbrand.com/velzon/html/material/apps-tasks-details.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-tasks-details.html	(from https://themesbrand.com/velzon/html/material/)
13:11:20	255046/255046	---M-Z	200	added ('OK')	text/html	etag:%223e446-5daa13ea4abb0-gzip%22	https://themesbrand.com/velzon/html/material/apps-crm-leads.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crm-leads.html	(from https://themesbrand.com/velzon/html/material/)
13:11:20	205067/205067	---M-Z	200	added ('OK')	text/html	etag:%223210b-5daa13ea4bb50-gzip%22	https://themesbrand.com/velzon/html/material/apps-crypto-transactions.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crypto-transactions.html	(from https://themesbrand.com/velzon/html/material/)
13:11:20	209017/209017	---M-Z	200	added ('OK')	text/html	etag:%2233079-5daa13ea4abb0-gzip%22	https://themesbrand.com/velzon/html/material/apps-crypto-buy-sell.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crypto-buy-sell.html	(from https://themesbrand.com/velzon/html/material/)
13:11:24	192679/192679	---M-Z	200	added ('OK')	text/html	etag:%222f0a7-5daa13ea4bb50-gzip%22	https://themesbrand.com/velzon/html/material/apps-crypto-orders.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crypto-orders.html	(from https://themesbrand.com/velzon/html/material/)
13:11:24	210527/210527	---M-Z	200	added ('OK')	text/html	etag:%223365f-5daa13ea4bb50-gzip%22	https://themesbrand.com/velzon/html/material/apps-crypto-wallet.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crypto-wallet.html	(from https://themesbrand.com/velzon/html/material/)
13:11:27	198840/198840	---M-Z	200	added ('OK')	text/html	etag:%22308b8-5daa13ea4abb0-gzip%22	https://themesbrand.com/velzon/html/material/apps-crypto-ico.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crypto-ico.html	(from https://themesbrand.com/velzon/html/material/)
13:11:27	188613/188613	---M-Z	200	added ('OK')	text/html	etag:%222e0c5-5daa13ea4abb0-gzip%22	https://themesbrand.com/velzon/html/material/apps-crypto-kyc.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-crypto-kyc.html	(from https://themesbrand.com/velzon/html/material/)
13:11:28	231931/231931	---M-Z	200	added ('OK')	text/html	etag:%22389fb-5daa13ea51910-gzip%22	https://themesbrand.com/velzon/html/material/apps-invoices-list.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-invoices-list.html	(from https://themesbrand.com/velzon/html/material/)
13:11:28	176574/176574	---M-Z	200	added ('OK')	text/html	etag:%222b1be-5daa13ea4f9d0-gzip%22	https://themesbrand.com/velzon/html/material/apps-invoices-details.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-invoices-details.html	(from https://themesbrand.com/velzon/html/material/)
13:11:31	192550/192550	---M-Z	200	added ('OK')	text/html	etag:%222f026-5daa13ea4f9d0-gzip%22	https://themesbrand.com/velzon/html/material/apps-invoices-create.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-invoices-create.html	(from https://themesbrand.com/velzon/html/material/)
13:11:32	222234/222234	---M-Z	200	added ('OK')	text/html	etag:%223641a-5daa13ea5b550-gzip%22	https://themesbrand.com/velzon/html/material/apps-tickets-list.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-tickets-list.html	(from https://themesbrand.com/velzon/html/material/)
13:11:32	188233/188233	---M-Z	200	added ('OK')	text/html	etag:%222df49-5daa13ea5b550-gzip%22	https://themesbrand.com/velzon/html/material/apps-tickets-details.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/apps-tickets-details.html	(from https://themesbrand.com/velzon/html/material/)
13:11:33	202408/202408	---M-Z	200	added ('OK')	text/html	etag:%22316a8-5daa13ea6edd0-gzip%22	https://themesbrand.com/velzon/html/material/layouts-horizontal.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/layouts-horizontal.html	(from https://themesbrand.com/velzon/html/material/)
13:11:35	256261/256261	---M-Z	200	added ('OK')	text/html	etag:%223e905-5daa13ea70d10-gzip%22	https://themesbrand.com/velzon/html/material/layouts-two-column.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/layouts-two-column.html	(from https://themesbrand.com/velzon/html/material/)
13:11:35	220574/220574	---M-Z	200	added ('OK')	text/html	etag:%2235d9e-5daa13ea6edd0-gzip%22	https://themesbrand.com/velzon/html/material/layouts-detached.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/layouts-detached.html	(from https://themesbrand.com/velzon/html/material/)
13:11:36	8701/8701	---M-Z	200	added ('OK')	text/html	etag:%2221fd-5d76f07f2f98a-gzip%22	https://themesbrand.com/velzon/html/material/auth-signin-basic.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/auth-signin-basic.html	(from https://themesbrand.com/velzon/html/material/)
13:11:36	262868/262868	---M-Z	200	added ('OK')	text/html	etag:%22402d4-5daa13ea70d10-gzip%22	https://themesbrand.com/velzon/html/material/layouts-vertical-hovered.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/layouts-vertical-hovered.html	(from https://themesbrand.com/velzon/html/material/)
13:11:36	11709/11709	---M-Z	200	added ('OK')	text/html	etag:%222dbd-5d76f07f2f98a-gzip%22	https://themesbrand.com/velzon/html/material/auth-signin-cover.html	C:/My%20Web%20Sites/dashboard/themesbrand.com/velzon/html/material/auth-signin-cover.html	(from https://themesbrand.com/velzon/html/material/)
